release_year,author_name,book_shortener,book_title,poem_title,excerpt,file_name,link_url,low_res_file_name,low_res_link_url,folder_link,file_type,file_type_helper,book_release_catalog,graphic_made_status,approved_for_quote_image,used_status,notes,alternate_filename,source_row_number,source_row_numbers,excerpt_id,excerpt_ids,source_row_count,release_year_values,any_graphic_made_status_y,any_approved_for_quote_image_y,missing_core_fields,asset_key
,Matt Mason,RS,Rock Stars,TOTAL ECLIPSE,"""you don’t suspect
the opera,
the spectacle,
the fireworks
happening in the driver’s seat next to you""",MASON-RS-QUOTE IMAGES-TOTAL ECLIPSE-6.png,https://drive.google.com/file/d/1X1DhS3YBChZryLHW4oL-_ZLwrvWBv0nC/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,24381,24381,17400,17400,1,,,,release_year,https://drive.google.com/file/d/1X1DhS3YBChZryLHW4oL-_ZLwrvWBv0nC/view?usp=drivesdk
,Matt Mason,RS,Rock Stars,Why Instead of Begging My Mom For Extra Allowance Money So I Could Buy A Record Album I Should Have Declared Vendetta On The Electric Light Orchestra,"""I was in love with a girl.
And I can say this with absolute certainty,
as I was in eighth grade,
and eighth graders know what love is""",MASON-RS-QUOTE IMAGES- Why Instead of Begging My Mom For Extra Allowance Money So I Could Buy A Record Album I Should Have Declared Vendetta On The Electric Light Orchestra-13.png,https://drive.google.com/file/d/1bsdyJwycp2Oriy-LZyDP_SbNP1-cKP4I/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,24395,24395,17406,17406,1,,,,release_year,https://drive.google.com/file/d/1bsdyJwycp2Oriy-LZyDP_SbNP1-cKP4I/view?usp=drivesdk
,Matt Mason,RS,Rock Stars,Why Instead of Begging My Mom For Extra Allowance Money So I Could Buy A Record Album I Should Have Declared Vendetta On The Electric Light Orchestra,"""DJs are not waiting like archangels
to set the cosmos off their turntable wobble; they
tie up the request line talking to their girls,
making promises
that sound too much
like pop songs""",MASON-RS-QUOTE IMAGES-Why Instead of Begging My Mom For Extra Allowance Money So I Could Buy A Record Album I Should Have Declared Vendetta On The Electric Light Orchestra-17.png,https://drive.google.com/file/d/1g4B0tDCLLMzyjTQQXLZobYa8--0cTYiy/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,24396,24396,17404,17404,1,,,,release_year,https://drive.google.com/file/d/1g4B0tDCLLMzyjTQQXLZobYa8--0cTYiy/view?usp=drivesdk
,Matt Mason,RS,Rock Stars,WILLIAM BLAKE'S WINDOW,"""we sit tired
of the little gospels
we script to crisp and tidy papers,
our windows filled
only with moonlight,
dark fields.""",MASON-RS-QUOTE IMAGES- WILLIAM BLAKE'S WINDOW-5.png,https://drive.google.com/file/d/1ZRZQOqzD0xNhDHZQZ4R35-MfCnVSW7cU/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,24401,24401,17409,17409,1,,,,release_year,https://drive.google.com/file/d/1ZRZQOqzD0xNhDHZQZ4R35-MfCnVSW7cU/view?usp=drivesdk
,Matt Mason,RS,Rock Stars,WILLIAM BLAKE'S WINDOW,"""share your chapters; O, William,
burning bright,
we hold up
lighters for you,
call for encores""",MASON-RS-QUOTE IMAGES-WILLIAM BLAKE'S WINDOW-26.png,https://drive.google.com/file/d/1mKgEsFJTINRPMsPJxhPw3Pj_7Sm0mPF4/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,24399,24399,17407,17407,1,,,,release_year,https://drive.google.com/file/d/1mKgEsFJTINRPMsPJxhPw3Pj_7Sm0mPF4/view?usp=drivesdk
,Matt Mason,RS,Rock Stars,WILLIAM BLAKE'S WINDOW,"""your words turn
untamed, snarl across anthologies
at sycophants and confessionals, claw
at pages where only lion tamers
like Shelley or Coleridge dare""",MASON-RS-QUOTE IMAGES-WILLIAM BLAKE'S WINDOW-6.png,https://drive.google.com/file/d/1shIhl4o3nz5jYIeuYNiwii_BjTh6xqOM/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,24400,24400,17408,17408,1,,,,release_year,https://drive.google.com/file/d/1shIhl4o3nz5jYIeuYNiwii_BjTh6xqOM/view?usp=drivesdk
,Matthew Hutchins,PBC,Poetry By Chance,"""MY FATHER IS A SILENT BLESSING""","""In his home, you had to learn I love you was a tank of gas, a copy of the new Harry Potter brought home in his UAW lunchbox.""",HUTCHINS- PBCA - Quote Images - MY FATHER IS A SILENT BLESSING.png,https://drive.google.com/file/d/11kUMNBvpZzByZnDG0MgGQzV_qelKCF5F/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,24448,24448,17435,17435,1,,,,release_year,https://drive.google.com/file/d/11kUMNBvpZzByZnDG0MgGQzV_qelKCF5F/view?usp=drivesdk
,Matthew Hutchins,PBC,Poetry By Chance,my father is a silent blessing,"""My father is a silent blessing. A lily in oak's bark. For all his strength, conversation is the only thing he can't seem to carry.""",Hutchins-PBC-Quote images-my father is a silent blessing-3.png,https://drive.google.com/file/d/1Kjs38zrnycN8Sbto9bMZokjgpngtNJas/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,24449,24449,17437,17437,1,,,,release_year,https://drive.google.com/file/d/1Kjs38zrnycN8Sbto9bMZokjgpngtNJas/view?usp=drivesdk
,Megan Forro,PBC,Poetry By Chance,DEATH IS A BURNING CURSE,"""I touch my mom's stomach You aren't there anymore, you already left.""",Forro-PBC-Quote images-Death is a burning curse-7.png,https://drive.google.com/file/d/1RBCghaQ5XCqgKwFjqPhd_vLdGFOke4oS/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,24704,24704,17640,17640,1,,,,release_year,https://drive.google.com/file/d/1RBCghaQ5XCqgKwFjqPhd_vLdGFOke4oS/view?usp=drivesdk
,Megan Forro,PBC,Poetry By Chance,DEATH IS A BURNING CURSE,"""A candle's light flickers across you casket; A symbol of should have been""",FORRO-PBCA-Quote Images- DEATH IS A BURNING CURSE- 2.png,https://drive.google.com/file/d/1aB2q1Kx2cfv__HixJbx9tCqb5VYvbWgy/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,24705,24705,17641,17641,1,,,,release_year,https://drive.google.com/file/d/1aB2q1Kx2cfv__HixJbx9tCqb5VYvbWgy/view?usp=drivesdk
,Nancy Cummins Bierman,PBC,Poetry By Chance,Foolish,An obstinate epiphany Hope,NANCY CUMMINS BIERMAN - PBC - Quote Images - FOOLISH - 1.png,https://drive.google.com/file/d/10HcBnlTvHYv5pQJ06uOzXTJPCnodUaEg/view?usp=drivesdk,,,,QI,,,,,,,,26924,26924,19119,19119,1,,,,release_year,https://drive.google.com/file/d/10HcBnlTvHYv5pQJ06uOzXTJPCnodUaEg/view?usp=drivesdk
,Natasha T. Miller,,,Ten Things You Sound Like When You Say AllLivesMatter in Response to BlackLivesMatter”,“It sounds racist. It sounds inhumane. It sounds like you tryin’ to choke us with our own grief.”,Miller - BUTC - Quote Image - The question is kindness.png,https://drive.google.com/file/d/1OBYYYtOP-9Gahzt6cNdsViuq7X53OyKp/view?usp=drivesdk,,,,QI,,,,,,,,27212,27212,19307,19307,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/1OBYYYtOP-9Gahzt6cNdsViuq7X53OyKp/view?usp=drivesdk
,Natasha T. Miller,,,Ten Things You Sound Like When You Say AllLivesMatter in Response to BlackLivesMatter”,"“When I say Black Lives Matter and you say all lives matter, it sounds like…”",Miller - BUTC - Quote Image - The question is me.png,https://drive.google.com/file/d/1jfR0rHXDiYxi6SAui0ihRZz4NKnxlDCZ/view?usp=drivesdk,,,,QI,,,,,,,,27213,27213,19308,19308,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/1jfR0rHXDiYxi6SAui0ihRZz4NKnxlDCZ/view?usp=drivesdk
,Natasha T. Miller,,,The Other Black Man (Rustbelt 2014),Sam Cook // “Flatland” (Poetry Observed),Miller - BUTC - Quote Image - Success is not.png,https://drive.google.com/file/d/1_cfoyH8KvuUdK3fxwIROFzf97yd1rRyy/view?usp=drivesdk,,,,QI,,,,,,,,27255,27255,19344,19344,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/1_cfoyH8KvuUdK3fxwIROFzf97yd1rRyy/view?usp=drivesdk
,Natasha T. Miller,,,“A Poem to Marcus”,"“You got me answering my phone like Marcus, got me wishing Marcus could still answer his phone, wishin you was about to pull up, but you ain’t pullin up late no more.”",Miller - BUTC - Quote Image - A half-labeled jar.png,https://drive.google.com/file/d/1Znj9UZ5GM81UZVdAxtugfTXu3TKdTuPe/view?usp=drivesdk,,,,QI,,,,,,,,27007,27007,19192,19192,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/1Znj9UZ5GM81UZVdAxtugfTXu3TKdTuPe/view?usp=drivesdk
,Natasha T. Miller,,,“Blue Ivy”,“Blue Ivy turns 10 and Google searches herself for the first time while her mother and father are away.”,Miller - BUTC - Quote Image - To know that love.png,https://drive.google.com/file/d/1FiYBzmGTjf248MBVkxl-_UqkWWTZ6BGa/view?usp=drivesdk,,,,QI,,,,,,,,27031,27031,19214,19214,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/1FiYBzmGTjf248MBVkxl-_UqkWWTZ6BGa/view?usp=drivesdk
,Natasha T. Miller,,,“Family Reunion”,"“When their sons have stopped asking when they’re coming back home, when the rest in peace shirts are too faded to remember who you were remembering, who were you remembering?”",Miller - BUTC - Quote Image - How many days.png,https://drive.google.com/file/d/1HtP3lC-sqOrdFlGaNc6hR27jwcUxmiTp/view?usp=drivesdk,,,,QI,,,,,,,,27058,27058,19230,19230,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/1HtP3lC-sqOrdFlGaNc6hR27jwcUxmiTp/view?usp=drivesdk
,Natasha T. Miller,,,“Family Reunion”,“when they can no longer see your wounds they expect you to no longer look like shit.”,Miller - BUTC - Quote Image - You have to go.png,https://drive.google.com/file/d/1iBF-8-jnr-plGNfiZX5kjoSbClAxkvHp/view?usp=drivesdk,,,,QI,,,,,,,,27059,27059,19227,19227,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/1iBF-8-jnr-plGNfiZX5kjoSbClAxkvHp/view?usp=drivesdk
,Natasha T. Miller,,,“Grace and Grief”,"“Grief is more contagious than joy. It is much easier to share sadness then it is to be responsible for making someone else happy, easier to hand our baggage to the people we love than move through the world freely.”",Miller - BUTC - Quote Image - It's like opening the fridge.png,https://drive.google.com/file/d/18uw2LmdeLhe_CXo1K1ccql01td4S8IIV/view?usp=drivesdk,,,,QI,,,,,,,,27087,27087,19247,19247,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/18uw2LmdeLhe_CXo1K1ccql01td4S8IIV/view?usp=drivesdk
,Natasha T. Miller,,,“How to Come Out and Stay Out”,"“Look down at your wrist, know exactly what time it was when God treated you like a joke.”",Miller - BUTC - Quote Image - Tell the kid.png,https://drive.google.com/file/d/1z5DFqsaY6fjymvGmksWd7ddCk3w0DK_j/view?usp=drivesdk,,,,QI,,,,,,,,27099,27099,19255,19255,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/1z5DFqsaY6fjymvGmksWd7ddCk3w0DK_j/view?usp=drivesdk
,Natasha T. Miller,,,“How to Come Out and Stay Out”,“Tell the kid curious about your gender that you are not a boy or a girl.” [FB],Miller - BUTC - Quote Image - They will cross.png,https://drive.google.com/file/d/1WWh4rM9lG1hJxFxx2BWbPny1vXJ1OGsc/view?usp=drivesdk,,,,QI,,,,,,,,27100,27100,19256,19256,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/1WWh4rM9lG1hJxFxx2BWbPny1vXJ1OGsc/view?usp=drivesdk
,Natasha T. Miller,,,“How to Come Out and Stay Out”,"“They will cross streets to not share a sidewalk with you, die of thirst before drinking from a water fountain you’ve used, throw cocktails through your colors.”",Miller - BUTC - Quote Image - When you leave home.png,https://drive.google.com/file/d/1tdhPNslaRyMnqh7Po1dZm2iab0cEgzem/view?usp=drivesdk,,,,QI,,,,,,,,27101,27101,19257,19257,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/1tdhPNslaRyMnqh7Po1dZm2iab0cEgzem/view?usp=drivesdk
,Natasha T. Miller,,,“The Hood be Eating Everything Alive”,"“The hood be eating everything alive, even the babies. So I feed my nephew plants, try to make him smell less bloody.” [FB]",Miller - BUTC - Quote Image - Every time I dream.png,https://drive.google.com/file/d/1D5jRD_l5ZkkNrLSihnWw5_PJfI8W4ipb/view?usp=drivesdk,,,,QI,,,,,,,,27232,27232,19325,19325,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/1D5jRD_l5ZkkNrLSihnWw5_PJfI8W4ipb/view?usp=drivesdk
,Natasha T. Miller,,,“The Playground is Empty”,"“Two days after my brother died, I peeled myself out of bed to go teach poems to tenth graders, & a week later a girl who had just lost her mother left a note on my desk that only read: ‘thank you, thank you.’” [2ND]",Miller - BUTC - Quote Image - When my city turned.png,https://drive.google.com/file/d/1Z2q0FSoK-yCj83BGI0Qp5reutNld8JGi/view?usp=drivesdk,,,,QI,,,,,,,,27260,27260,19348,19348,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/1Z2q0FSoK-yCj83BGI0Qp5reutNld8JGi/view?usp=drivesdk
,Natasha T. Miller,,,“They Say”,"“It’s been 1,256 days since my brother was murdered and I haven’t said his name once. I say ‘his’ in every Facebook post and every conversation since his death.”",Miller - BUTC - Quote Image - I'm afraid the more.png,https://drive.google.com/file/d/1gTo2MmQEZT3Xr6qtW5a1cWuPLvmRSsi3/view?usp=drivesdk,,,,QI,,,,,,,,27278,27278,19360,19360,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/1gTo2MmQEZT3Xr6qtW5a1cWuPLvmRSsi3/view?usp=drivesdk
,Natasha T. Miller,,,“You are Not a Firearm”,"“You are coming home every night with tired hands, achy feet and still reading your children bedtime stories in a language that you've been hiding in your throat all day.”",Miller - BUTC - Quote Image - You deserved this.png,https://drive.google.com/file/d/1W5LPlkLydRIEGBIVBD6W39rFcwPaeQQ3/view?usp=drivesdk,,,,QI,,,,,,,,27312,27312,19380,19380,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/1W5LPlkLydRIEGBIVBD6W39rFcwPaeQQ3/view?usp=drivesdk
,Neil Hilborn,,,"A Series of Short Poems (In book, title is “Little Poems”)","“Though you chose to die five years ago, Alex, I still write your name on chalkboards and stray sheets of paper. I always leave out the E. I am not finished with you yet.”",Neil - OND - Quote Image - Things that I Hope Are True.png,https://drive.google.com/a/buttonpoetry.com/file/d/0B_-uqSs_rEYCaFVhbXJwWEphV2M/view?usp=drivesdk,,,,QI,,,,,,,,28136,"28136, 28142",19918,19918,2,,,,"release_year, book_shortener, book_title",https://drive.google.com/a/buttonpoetry.com/file/d/0B_-uqSs_rEYCaFVhbXJwWEphV2M/view?usp=drivesdk
,Neil Hilborn,,,Deluge,"""Peace is corny, as are
joy, contentment, and a sense
of belonging. It’s actually pretty
frustrating that the only cool
emotions are yearning and a concern
for others.""",Hilborn - AT - Quote Images - DESPITE - 3.png,https://drive.google.com/file/d/1MmNJg6tQL3ZoYW389293RzzF4dKDFXRd/view?usp=drivesdk,,,,QI,,,,,,,,27773,27773,19709,19709,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/1MmNJg6tQL3ZoYW389293RzzF4dKDFXRd/view?usp=drivesdk
,Neil Hilborn,,,First Impressions Practice,"""I’m the fly
that can’t remember the way it got in
your house, which is to say that I am
constantly smashing myself into everything
that looks like a way out, which is
to say that the first thing I do in any room
is figure out how to leave""",Hilborn - AT - Quote Images - FIRST IMPRESSIONS PRACTICE - 2.png,https://drive.google.com/file/d/15B6v9TXDHVZ2dAI2TdX8mMqpmNf_VXVP/view?usp=drivesdk,,,,QI,,,,,,,,27804,27804,19732,19732,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/15B6v9TXDHVZ2dAI2TdX8mMqpmNf_VXVP/view?usp=drivesdk
,Neil Hilborn,,,FUTURE TENSE,"For months—years—every time you see her you will want to kiss her. When you do, you will expect pain to come like the old dog you could never bring yourself to put down, but there will be none. You will remind yourself, she will remind you, you will remind each other, that this is for the best, that you are physically incapable of loving one another, and in those moments you will be lying, your heart screaming I CAN I CAN I CAN. But you’ll stay silent.",Neil - The Future - Quote Image - You've never been canoeing.png,https://drive.google.com/a/buttonpoetry.com/file/d/1lLzoQtQrs09LLQ3LBg8479tR5h1_eHI4/view?usp=drivesdk,,,,QI,,,,,,,,27906,27906,19793,19793,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/a/buttonpoetry.com/file/d/1lLzoQtQrs09LLQ3LBg8479tR5h1_eHI4/view?usp=drivesdk
,Neil Hilborn,,,New Chemical,"""So I’ll take the poison
in small doses because it’s the right
poison, and I was full of poison anyway.""",Neil - The Future - Quote Image - If you're bored.png,https://drive.google.com/a/buttonpoetry.com/file/d/1rp-NSTKV-Pe-SvMZ_VKzbjRUf21AdLe3/view?usp=drivesdk,,,,QI,,,,,,,,28283,28283,19999,19999,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/a/buttonpoetry.com/file/d/1rp-NSTKV-Pe-SvMZ_VKzbjRUf21AdLe3/view?usp=drivesdk
,Neil Hilborn,,,OCD,"Did I lock the door? Yes. Did I wash my hands? Yes. But when I saw her, the only thing",Neil - OND - Quote Image - Even in bed.png,https://drive.google.com/a/buttonpoetry.com/file/d/0B_-uqSs_rEYCTkRHc0ViczJ3NXc/view?usp=drivesdk,,,,QI,,,,,,,,28360,"28360, 28383",20053,"20035, 20053",2,,,,"release_year, book_shortener, book_title",https://drive.google.com/a/buttonpoetry.com/file/d/0B_-uqSs_rEYCTkRHc0ViczJ3NXc/view?usp=drivesdk
,Neil Hilborn,,,OCD,"“When we moved in together, she said that she felt safe, like no one would ever rob us because I definitely locked the door 18 times.”",Neil - OND - Quote Image - I knew I had to.png,https://drive.google.com/a/buttonpoetry.com/file/d/0B_-uqSs_rEYCTFctbzExSVhTQlU/view?usp=drivesdk,,,,QI,,,,,,,,28367,"28361, 28367",20041,"20041, 20054",2,,,,"release_year, book_shortener, book_title",https://drive.google.com/a/buttonpoetry.com/file/d/0B_-uqSs_rEYCTFctbzExSVhTQlU/view?usp=drivesdk
,Neil Hilborn,,,"Opportunity, Wake Up","""They still wanted their little buddy to know how alone she never was.""","Hilborn- AT- Quote Image - Opportunity, Wake Up! - 31.png",https://drive.google.com/file/d/1c51ujyMTnNddImA5Z5lcJtABwdQEGih1/view?usp=drivesdk,,,,QI,,,,,,,,28421,28421,20076,20076,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/1c51ujyMTnNddImA5Z5lcJtABwdQEGih1/view?usp=drivesdk
,Neil Hilborn,,,Sevens Over Kings,"""My heart is so
full, like acid reflux, like the lake is all
the way up its banks and a storm is coming""",Hilborn - AT - Quote Image - Sevens Over Kings - 27.png,https://drive.google.com/file/d/1BYysR5pAoIbhKjHFY9P0vAC3KfoDpoym/view?usp=drivesdk,,,,QI,,,,,,,,28650,28650,20200,20200,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/file/d/1BYysR5pAoIbhKjHFY9P0vAC3KfoDpoym/view?usp=drivesdk
,Neil Hilborn,,,The Future,“The future is a blue sky and a full tank of gas.”,Neil - The Future - Quote Image - I know tomorrow.png,https://drive.google.com/a/buttonpoetry.com/file/d/17pQrfXfNkdqJ5NO3vwWPEPg9stR1fTSO/view?usp=drivesdk,,,,QI,,,,,,,,28811,28811,20277,20277,1,,,,"release_year, book_shortener, book_title",https://drive.google.com/a/buttonpoetry.com/file/d/17pQrfXfNkdqJ5NO3vwWPEPg9stR1fTSO/view?usp=drivesdk
